LAB_NUMBER	FL_NUMBER	COLDATE	PRODUCT_NAME	BRAND	ANALYTE	RESULT	Unit
18C02042	1838450029	6/14/2018	Red chili powder	Lacking Brand	LEAD	60.6	PPB
18C02050	1838200022	6/21/2018	Jahshueth s Jamaican Curry Mild	Jahshueth s Jamaican	ARSENIC	17.5	PPB
18C02050	1838200022	6/21/2018	Jahshueth s Jamaican Curry Mild	Jahshueth s Jamaican	CADMIUM	NONE	PPB
18C02050	1838200022	6/21/2018	Jahshueth s Jamaican Curry Mild	Jahshueth s Jamaican	LEAD	941	PPB
18C02136	1837730008	6/27/2018	Ground annatto seeds	Picante Foods	ARSENIC	66.5	PPB
18C02136	1837730008	6/27/2018	Ground annatto seeds	Picante Foods	CADMIUM	75.5	PPB
18C02136	1837730008	6/27/2018	Ground annatto seeds	Picante Foods	LEAD	166	PPB
18C02137	1837730009	6/27/2018	Ground annatto seeds	Mi Costenita	ARSENIC	35.8	PPB
18C02137	1837730009	6/27/2018	Ground annatto seeds	Mi Costenita	CADMIUM	26.4	PPB
18C02137	1837730009	6/27/2018	Ground annatto seeds	Mi Costenita	LEAD	198	PPB
18C02145	1837290023	6/27/2018	Khichuri mix	Radhuni	ARSENIC	54.7	PPB
18C02145	1837290023	6/27/2018	Khichuri mix	Radhuni	CADMIUM	45.3	PPB
18C02145	1837290023	6/27/2018	Khichuri mix	Radhuni	LEAD	30.4	PPB
18C02148	1837590015	6/28/2018	Ground Coriander	Casablanca	ARSENIC	50.5	PPB
18C02148	1837590015	6/28/2018	Ground Coriander	Casablanca	CADMIUM	28.8	PPB
18C02148	1837590015	6/28/2018	Ground Coriander	Casablanca	LEAD	1660	PPB
18C02196	1839640012	7/9/2018	Turmeric Powder	Maya	ARSENIC	38.3	PPB
18C02196	1839640012	7/9/2018	Turmeric Powder	Maya	CADMIUM	15.0	PPB
18C02196	1839640012	7/9/2018	Turmeric Powder	Maya	LEAD	65.4	PPB
18C02197	1839640013	7/9/2018	Ginger powder	Maya	ARSENIC	327	PPB
18C02197	1839640013	7/9/2018	Ginger powder	Maya	CADMIUM	90.2	PPB
18C02197	1839640013	7/9/2018	Ginger powder	Maya	LEAD	567	PPB
18C02198	1838600055	7/9/2018	Red pepper powder (12 mesh)	Samhak	ARSENIC	42.0	PPB
18C02198	1838600055	7/9/2018	Red pepper powder (12 mesh)	Samhak	CADMIUM	124	PPB
18C02198	1838600055	7/9/2018	Red pepper powder (12 mesh)	Samhak	LEAD	73.8	PPB
18C02199	1838600054	7/9/2018	Red pepper powder (30 mesh)	Samhak	ARSENIC	43.8	PPB
18C02199	1838600054	7/9/2018	Red pepper powder (30 mesh)	Samhak	CADMIUM	78.9	PPB
18C02199	1838600054	7/9/2018	Red pepper powder (30 mesh)	Samhak	LEAD	116	PPB
18C02200	1838410025	6/19/2018	Ground turmeric	Giunta's meat farms	ARSENIC	53.7	PPB
18C02200	1838410025	6/19/2018	Ground turmeric	Giunta's meat farms	CADMIUM	235	PPB
18C02200	1838410025	6/19/2018	Ground turmeric	Giunta's meat farms	LEAD	683	PPB
18C02234	1837610003	6/27/2018	Chili Powder	Marian	ARSENIC	11.7	PPB
18C02234	1837610003	6/27/2018	Chili Powder	Marian	CADMIUM	52.9	PPB
18C02234	1837610003	6/27/2018	Chili Powder	Marian	LEAD	70.9	PPB
18C02235	1837610004	6/27/2018	Ground cumin	Abarrotera central	ARSENIC	1680	PPB
18C02235	1837610004	6/27/2018	Ground cumin	Abarrotera central	CADMIUM	80.1	PPB
18C02235	1837610004	6/27/2018	Ground cumin	Abarrotera central	LEAD	2410	PPB
18C02257	1838610016	7/11/2018	Tumeric Powder	Spice Rite	ARSENIC	17.2	PPB
18C02257	1838610016	7/11/2018	Tumeric Powder	Spice Rite	CADMIUM	11.9	PPB
18C02257	1838610016	7/11/2018	Tumeric Powder	Spice Rite	LEAD	31.0	PPB
18C02258	1838610015	7/11/2018	Jamaican Curry Powder	Caribbean	ARSENIC	NONE	PPB
18C02258	1838610015	7/11/2018	Jamaican Curry Powder	Caribbean	CADMIUM	NONE	PPB
18C02258	1838610015	7/11/2018	Jamaican Curry Powder	Caribbean	LEAD	90.8	PPB
18C02259	1837370007	7/11/2018	Jamaican Jerk Seasoning	Blue Mountain Country	ARSENIC	35.6	PPB
18C02259	1837370007	7/11/2018	Jamaican Jerk Seasoning	Blue Mountain Country	CADMIUM	24.5	PPB
18C02259	1837370007	7/11/2018	Jamaican Jerk Seasoning	Blue Mountain Country	LEAD	120	PPB
18C02260	1837370006	7/11/2018	Jamaican Curry Powder	Blue Mountain country	ARSENIC	48.0	PPB
18C02260	1837370006	7/11/2018	Jamaican Curry Powder	Blue Mountain country	CADMIUM	30.5	PPB
18C02260	1837370006	7/11/2018	Jamaican Curry Powder	Blue Mountain country	LEAD	150	PPB
18C02369	1837120011	7/18/2018	Pork Rub	Jakes Grilling	ARSENIC	43.0	PPB
18C02369	1837120011	7/18/2018	Pork Rub	Jakes Grilling	CADMIUM	18.6	PPB
18C02369	1837120011	7/18/2018	Pork Rub	Jakes Grilling	LEAD	84.6	PPB
18C02405	1837060022	7/23/2018	Ground cumin	Mimi s products	ARSENIC	530	PPB
18C02405	1837060022	7/23/2018	Ground cumin	Mimi s products	CADMIUM	88.2	PPB
18C02405	1837060022	7/23/2018	Ground cumin	Mimi s products	LEAD	1120	PPB
18C02457	1838600061	7/27/2018	Coriander Ground		ARSENIC	71.5	PPB
18C02457	1838600061	7/27/2018	Coriander Ground		CADMIUM	156	PPB
18C02457	1838600061	7/27/2018	Coriander Ground		LEAD	62.3	PPB
18C02510	1838320017	7/27/2018	Achar Gosht Recipe & Seasoning	Shan Recipe &	ARSENIC	83.6	PPB
18C02510	1838320017	7/27/2018	Achar Gosht Recipe & Seasoning	Shan Recipe &	CADMIUM	28.4	PPB
18C02510	1838320017	7/27/2018	Achar Gosht Recipe & Seasoning	Shan Recipe &	LEAD	152	PPB
18C02512	1837590019	7/31/2018	Himalayan Pink Salt	Himalayan Chef	ARSENIC	25.4	PPB
18C02512	1837590019	7/31/2018	Himalayan Pink Salt	Himalayan Chef	CADMIUM	NONE	PPB
18C02512	1837590019	7/31/2018	Himalayan Pink Salt	Himalayan Chef	LEAD	127	PPB
18C02529	1838450035	8/3/2018	Brown sesame seed	Laxmi brand	ARSENIC	13.2	PPB
18C02529	1838450035	8/3/2018	Brown sesame seed	Laxmi brand	CADMIUM	25.0	PPB
18C02529	1838450035	8/3/2018	Brown sesame seed	Laxmi brand	LEAD	NONE	PPB
18C02530	1838070031	8/3/2018	Suya pepper	PSK African Market	ARSENIC	317	PPB
18C02530	1838070031	8/3/2018	Suya pepper	PSK African Market	CADMIUM	10.9	PPB
18C02530	1838070031	8/3/2018	Suya pepper	PSK African Market	LEAD	394	PPB
18C02531	1838070030	8/3/2018	SUYA	Ikenny	ARSENIC	48.9	PPB
18C02531	1838070030	8/3/2018	SUYA	Ikenny	CADMIUM	NONE	PPB
18C02531	1838070030	8/3/2018	SUYA	Ikenny	LEAD	148	PPB
18C02536	1838090017	8/6/2018	Sesame Seed Black	Deer	ARSENIC	15.3	PPB
18C02536	1838090017	8/6/2018	Sesame Seed Black	Deer	CADMIUM	24.3	PPB
18C02536	1838090017	8/6/2018	Sesame Seed Black	Deer	LEAD	NONE	PPB
18C02556	1838030027	8/6/2018	Red pepper powder	Tae kyung	ARSENIC	34.8	PPB
18C02556	1838030027	8/6/2018	Red pepper powder	Tae kyung	CADMIUM	105	PPB
18C02556	1838030027	8/6/2018	Red pepper powder	Tae kyung	LEAD	65.6	PPB
18C02557	1837270009	8/6/2018	Roasted Black Sesame Seeds	Assi brand	ARSENIC	NONE	PPB
18C02557	1837270009	8/6/2018	Roasted Black Sesame Seeds	Assi brand	CADMIUM	128	PPB
18C02557	1837270009	8/6/2018	Roasted Black Sesame Seeds	Assi brand	LEAD	NONE	PPB
18C02558	1838000014	8/6/2018	Sesame seed	Do%C3%B1a Julia	ARSENIC	22.4	PPB
18C02558	1838000014	8/6/2018	Sesame seed	Do%C3%B1a Julia	CADMIUM	30.5	PPB
18C02558	1838000014	8/6/2018	Sesame seed	Do%C3%B1a Julia	LEAD	16.2	PPB
18C02559	1838000013	8/6/2018	Hulled sesame seeds	Garden Gourmet	ARSENIC	11.2	PPB
18C02559	1838000013	8/6/2018	Hulled sesame seeds	Garden Gourmet	CADMIUM	34.5	PPB
18C02559	1838000013	8/6/2018	Hulled sesame seeds	Garden Gourmet	LEAD	NONE	PPB
18C02560	1838600064	8/6/2018	Hulled Sesame Seed	International Spice	ARSENIC	34.7	PPB
18C02560	1838600064	8/6/2018	Hulled Sesame Seed	International Spice	CADMIUM	41.2	PPB
18C02560	1838600064	8/6/2018	Hulled Sesame Seed	International Spice	LEAD	20.7	PPB
18C02561	1839640016	8/6/2018	Black Sesame Seeds	Havista	ARSENIC	15.3	PPB
18C02561	1839640016	8/6/2018	Black Sesame Seeds	Havista	CADMIUM	18.9	PPB
18C02561	1839640016	8/6/2018	Black Sesame Seeds	Havista	LEAD	14.8	PPB
18C02564	1838110033	8/6/2018	Sesame seeds (brown)	Laxmi Brand	ARSENIC	46.0	PPB
18C02564	1838110033	8/6/2018	Sesame seeds (brown)	Laxmi Brand	CADMIUM	21.0	PPB
18C02564	1838110033	8/6/2018	Sesame seeds (brown)	Laxmi Brand	LEAD	14.3	PPB
18C02565	1837610012	8/6/2018	Paras Sesame White	Paras	ARSENIC	20.8	PPB
18C02565	1837610012	8/6/2018	Paras Sesame White	Paras	CADMIUM	34.6	PPB
18C02565	1837610012	8/6/2018	Paras Sesame White	Paras	LEAD	12.2	PPB
18C02566	1837610011	8/6/2018	Paras Sesame Black	Paras	ARSENIC	19.0	PPB
18C02566	1837610011	8/6/2018	Paras Sesame Black	Paras	CADMIUM	20.6	PPB
18C02566	1837610011	8/6/2018	Paras Sesame Black	Paras	LEAD	NONE	PPB
18C02567	1839640015	8/6/2018	White Sesame	Wise Wife	ARSENIC	NONE	PPB
18C02567	1839640015	8/6/2018	White Sesame	Wise Wife	CADMIUM	NONE	PPB
18C02567	1839640015	8/6/2018	White Sesame	Wise Wife	LEAD	NONE	PPB
18C02578	1837390016	8/7/2018	Premium Pure White Sesame Seeds	Kari-Out Co.	ARSENIC	25.6	PPB
18C02578	1837390016	8/7/2018	Premium Pure White Sesame Seeds	Kari-Out Co.	CADMIUM	50.5	PPB
18C02578	1837390016	8/7/2018	Premium Pure White Sesame Seeds	Kari-Out Co.	LEAD	14.5	PPB
18C02579	1837460010	8/7/2018	Sesame	Roasted sesame	ARSENIC	18.4	PPB
18C02579	1837460010	8/7/2018	Sesame	Roasted sesame	CADMIUM	25.0	PPB
18C02579	1837460010	8/7/2018	Sesame	Roasted sesame	LEAD	NONE	PPB
18C02580	1837460011	8/7/2018	Sesame seeds	Brooklyn harvest	ARSENIC	23.1	PPB
18C02580	1837460011	8/7/2018	Sesame seeds	Brooklyn harvest	CADMIUM	28.4	PPB
18C02580	1837460011	8/7/2018	Sesame seeds	Brooklyn harvest	LEAD	19.6	PPB
18C02581	1838450036	8/6/2018	Dried white sesame seeds	Taste of king	ARSENIC	NONE	PPB
18C02581	1838450036	8/6/2018	Dried white sesame seeds	Taste of king	CADMIUM	22.6	PPB
18C02581	1838450036	8/6/2018	Dried white sesame seeds	Taste of king	LEAD	NONE	PPB
18C02582	1838430004	8/6/2018	White sesame seeds	Wangderm brand	ARSENIC	20.9	PPB
18C02582	1838430004	8/6/2018	White sesame seeds	Wangderm brand	CADMIUM	89.1	PPB
18C02582	1838430004	8/6/2018	White sesame seeds	Wangderm brand	LEAD	NONE	PPB
18C02583	1837480031	8/7/2018	Seasame Seed	365	ARSENIC	NONE	PPB
18C02583	1837480031	8/7/2018	Seasame Seed	365	CADMIUM	NONE	PPB
18C02583	1837480031	8/7/2018	Seasame Seed	365	LEAD	NONE	PPB
18C02584	1837380016	8/6/2018	Brown sesame seeds	Kesha s	ARSENIC	14.3	PPB
18C02584	1837380016	8/6/2018	Brown sesame seeds	Kesha s	CADMIUM	52.0	PPB
18C02584	1837380016	8/6/2018	Brown sesame seeds	Kesha s	LEAD	29.0	PPB
18C02585	1837380015	8/6/2018	Sesame seeds hulled	Aara Foods	ARSENIC	10.5	PPB
18C02585	1837380015	8/6/2018	Sesame seeds hulled	Aara Foods	CADMIUM	22.3	PPB
18C02585	1837380015	8/6/2018	Sesame seeds hulled	Aara Foods	LEAD	NONE	PPB
18C02587	1837290025	7/26/2018	Kashmiri Chilli Powder	Swad	ARSENIC	37.3	PPB
18C02587	1837290025	7/26/2018	Kashmiri Chilli Powder	Swad	CADMIUM	49.3	PPB
18C02587	1837290025	7/26/2018	Kashmiri Chilli Powder	Swad	LEAD	191	PPB
18C02613	1838380050	8/7/2018	Ground Cumin		ARSENIC	456	PPB
18C02613	1838380050	8/7/2018	Ground Cumin		CADMIUM	46.4	PPB
18C02613	1838380050	8/7/2018	Ground Cumin		LEAD	520	PPB
18C02614	1838560026	8/7/2018	Sesame seeds	Casablanca	ARSENIC	42.2	PPB
18C02614	1838560026	8/7/2018	Sesame seeds	Casablanca	CADMIUM	113	PPB
18C02614	1838560026	8/7/2018	Sesame seeds	Casablanca	LEAD	NONE	PPB
18C02616	1838370021	8/7/2018	Sesame	Nasal	ARSENIC	30.7	PPB
18C02616	1838370021	8/7/2018	Sesame	Nasal	CADMIUM	44.5	PPB
18C02616	1838370021	8/7/2018	Sesame	Nasal	LEAD	10.9	PPB
18C02617	1838370022	8/7/2018	Roasted sesame seeds	Shirakiku	ARSENIC	NONE	PPB
18C02617	1838370022	8/7/2018	Roasted sesame seeds	Shirakiku	CADMIUM	NONE	PPB
18C02617	1838370022	8/7/2018	Roasted sesame seeds	Shirakiku	LEAD	30.9	PPB
18C02619	1838370023	8/7/2018	Sesame seed	Jfc	ARSENIC	15.6	PPB
18C02619	1838370023	8/7/2018	Sesame seed	Jfc	CADMIUM	21.4	PPB
18C02619	1838370023	8/7/2018	Sesame seed	Jfc	LEAD	NONE	PPB
18C02677	1837060023	8/14/2018	Ground cumin	Fresh finds	ARSENIC	143	PPB
18C02677	1837060023	8/14/2018	Ground cumin	Fresh finds	CADMIUM	70.1	PPB
18C02677	1837060023	8/14/2018	Ground cumin	Fresh finds	LEAD	255	PPB
18C02678	1837660022	8/13/2018	Curry Powder	La Flor	ARSENIC	51.8	PPB
18C02678	1837660022	8/13/2018	Curry Powder	La Flor	CADMIUM	67.6	PPB
18C02678	1837660022	8/13/2018	Curry Powder	La Flor	LEAD	139	PPB
18C02750	1837590024	8/21/2018	Paprika	Prima Spice Inc	ARSENIC	36.9	PPB
18C02750	1837590024	8/21/2018	Paprika	Prima Spice Inc	CADMIUM	79.2	PPB
18C02750	1837590024	8/21/2018	Paprika	Prima Spice Inc	LEAD	90.3	PPB
18C02806	1837480032	8/23/2018	Sesame seeds	Ajonkoli	ARSENIC	26.8	PPB
18C02806	1837480032	8/23/2018	Sesame seeds	Ajonkoli	CADMIUM	44.2	PPB
18C02806	1837480032	8/23/2018	Sesame seeds	Ajonkoli	LEAD	35.3	PPB
18C02823	1838500018	8/28/2018	Creole Seasoning	Tony Chachere s	ARSENIC	NONE	PPB
18C02823	1838500018	8/28/2018	Creole Seasoning	Tony Chachere s	CADMIUM	NONE	PPB
18C02823	1838500018	8/28/2018	Creole Seasoning	Tony Chachere s	LEAD	47.4	PPB
18C02842	1838050008	8/28/2018	Turmeric Powder	Serene	ARSENIC	107	PPB
18C02842	1838050008	8/28/2018	Turmeric Powder	Serene	CADMIUM	45.6	PPB
18C02842	1838050008	8/28/2018	Turmeric Powder	Serene	LEAD	192.0	PPB
18C02951	1838190079	9/6/2018	Spice Powder	Golden Cock Brand	ARSENIC	540.0	PPB
18C02951	1838190079	9/6/2018	Spice Powder	Golden Cock Brand	CADMIUM	122.0	PPB
18C02951	1838190079	9/6/2018	Spice Powder	Golden Cock Brand	LEAD	4240.0	PPB
18C03011	1839710023	9/11/2018	Ground Cumin	El Chilar	ARSENIC	207.0	PPB
18C03011	1839710023	9/11/2018	Ground Cumin	El Chilar	CADMIUM	83.0	PPB
18C03011	1839710023	9/11/2018	Ground Cumin	El Chilar	LEAD	1330.0	PPB
18C03015	1837060025	9/11/2018	Ground cumin	Angel brand	ARSENIC	133.0	PPB
18C03015	1837060025	9/11/2018	Ground cumin	Angel brand	CADMIUM	74.7	PPB
18C03015	1837060025	9/11/2018	Ground cumin	Angel brand	LEAD	280.0	PPB
18C03016	1838070033	9/11/2018	Sita (khebab powder)	Lady divine	ARSENIC	389.0	PPB
18C03016	1838070033	9/11/2018	Sita (khebab powder)	Lady divine	CADMIUM	12.6	PPB
18C03016	1838070033	9/11/2018	Sita (khebab powder)	Lady divine	LEAD	349.0	PPB
18C03081	1838000016	9/13/2018	Jamaican chicken seasoning	Oscar s	ARSENIC	51.8	PPB
18C03081	1838000016	9/13/2018	Jamaican chicken seasoning	Oscar s	CADMIUM	103.0	PPB
18C03081	1838000016	9/13/2018	Jamaican chicken seasoning	Oscar s	LEAD	88.2	PPB
18C03082	1838000015	9/13/2018	Jamaican curry seasoning	Oscar s	ARSENIC	23.1	PPB
18C03082	1838000015	9/13/2018	Jamaican curry seasoning	Oscar s	CADMIUM	72.1	PPB
18C03082	1838000015	9/13/2018	Jamaican curry seasoning	Oscar s	LEAD	80.9	PPB
18C03182	1838600069	9/17/2018	Spice Powder	Oriental Mascot	ARSENIC	121.0	PPB
18C03182	1838600069	9/17/2018	Spice Powder	Oriental Mascot	CADMIUM	118.0	PPB
18C03182	1838600069	9/17/2018	Spice Powder	Oriental Mascot	LEAD	1060.0	PPB
18C03300	1838370036	9/24/2018	Chilli powder	Pure	ARSENIC	51.3	PPB
18C03300	1838370036	9/24/2018	Chilli powder	Pure	CADMIUM	100.0	PPB
18C03300	1838370036	9/24/2018	Chilli powder	Pure	LEAD	95.2	PPB
18C03376	1838200014	9/28/2018	Crushed Chilli	Spices & More	ARSENIC	17.6	PPB
18C03376	1838200014	9/28/2018	Crushed Chilli	Spices & More	CADMIUM	50.3	PPB
18C03376	1838200014	9/28/2018	Crushed Chilli	Spices & More	LEAD	42.4	PPB
18C03377	1838200015	9/28/2018	Parsley Flakes	Israeli Parsley Flakes	ARSENIC	133.0	PPB
18C03377	1838200015	9/28/2018	Parsley Flakes	Israeli Parsley Flakes	CADMIUM	21.0	PPB
18C03377	1838200015	9/28/2018	Parsley Flakes	Israeli Parsley Flakes	LEAD	51.7	PPB
18C03486	1837060032	10/9/2018	Curry powder	Indi	ARSENIC	73.9	PPB
18C03486	1837060032	10/9/2018	Curry powder	Indi	CADMIUM	64.7	PPB
18C03486	1837060032	10/9/2018	Curry powder	Indi	LEAD	194.0	PPB
18C03511	1838110039	10/11/2018	Chili powder - red and hot	Aashirvaad	ARSENIC	21.9	PPB
18C03511	1838110039	10/11/2018	Chili powder - red and hot	Aashirvaad	CADMIUM	56.6	PPB
18C03511	1838110039	10/11/2018	Chili powder - red and hot	Aashirvaad	LEAD	113	PPB
18C03512	1838110040	10/11/2018	Tamarind	Unknown - bulk pack	ARSENIC	NONE	PPB
18C03512	1838110040	10/11/2018	Tamarind	Unknown - bulk pack	CADMIUM	NONE	PPB
18C03512	1838110040	10/11/2018	Tamarind	Unknown - bulk pack	LEAD	93.4	PPB
18C03513	1838370038	10/11/2018	Chilli Powder	Radhuni	ARSENIC	75.1	PPB
18C03513	1838370038	10/11/2018	Chilli Powder	Radhuni	CADMIUM	60.1	PPB
18C03513	1838370038	10/11/2018	Chilli Powder	Radhuni	LEAD	114	PPB
18C03514	1838370039	10/11/2018	Turmeric Powder	Radhuni	ARSENIC	40.8	PPB
18C03514	1838370039	10/11/2018	Turmeric Powder	Radhuni	CADMIUM	41.4	PPB
18C03514	1838370039	10/11/2018	Turmeric Powder	Radhuni	LEAD	297	PPB
18C03537	1837730014	10/15/2018	(Five) spice powder	Golden Cock	ARSENIC	833	PPB
18C03537	1837730014	10/15/2018	(Five) spice powder	Golden Cock	CADMIUM	132	PPB
18C03537	1837730014	10/15/2018	(Five) spice powder	Golden Cock	LEAD	3590	PPB
18C03538	1837730015	10/15/2018	five spice powder	Fook brand	ARSENIC	1710	PPB
18C03538	1837730015	10/15/2018	five spice powder	Fook brand	CADMIUM	306	PPB
18C03538	1837730015	10/15/2018	five spice powder	Fook brand	LEAD	11300	PPB
18C03539	1837730016	10/15/2018	Dried cuminum cyminum L powder	Golden Lion	ARSENIC	1230	PPB
18C03539	1837730016	10/15/2018	Dried cuminum cyminum L powder	Golden Lion	CADMIUM	41.6	PPB
18C03539	1837730016	10/15/2018	Dried cuminum cyminum L powder	Golden Lion	LEAD	1130	PPB
18C03743	1838070016	10/24/2018	Suya	Home fresh foods	ARSENIC	263	PPB
18C03743	1838070016	10/24/2018	Suya	Home fresh foods	CADMIUM	None Found	PPB
18C03743	1838070016	10/24/2018	Suya	Home fresh foods	LEAD	375	PPB
18C03747	1837340021	10/23/2018	Curry powder	Pran	ARSENIC	58.0	PPB
18C03747	1837340021	10/23/2018	Curry powder	Pran	CADMIUM	72.6	PPB
18C03747	1837340021	10/23/2018	Curry powder	Pran	LEAD	241	PPB
18C03821	1837260011	11/1/2018	Ground Cumin	Clover Valley	ARSENIC	106	PPB
18C03821	1837260011	11/1/2018	Ground Cumin	Clover Valley	CADMIUM	73.5	PPB
18C03821	1837260011	11/1/2018	Ground Cumin	Clover Valley	LEAD	234	PPB
18C03860	1837200030	11/6/2018	Ground Tumeric	Spice Island	ARSENIC	49.4	PPB
18C03860	1837200030	11/6/2018	Ground Tumeric	Spice Island	CADMIUM	14.2	PPB
18C03860	1837200030	11/6/2018	Ground Tumeric	Spice Island	LEAD	96.6	PPB
18C03861	1837200031	11/6/2018	Chili Powder	McCormick	ARSENIC	181	PPB
18C03861	1837200031	11/6/2018	Chili Powder	McCormick	CADMIUM	111	PPB
18C03861	1837200031	11/6/2018	Chili Powder	McCormick	LEAD	396	PPB
18C03901	1838070022	11/7/2018	Chili	Badia	ARSENIC	83.7	PPB
18C03901	1838070022	11/7/2018	Chili	Badia	CADMIUM	88.9	PPB
18C03901	1838070022	11/7/2018	Chili	Badia	LEAD	181	PPB
18C03902	1838070023	11/7/2018	Cumin	Badia	ARSENIC	143	PPB
18C03902	1838070023	11/7/2018	Cumin	Badia	CADMIUM	78.0	PPB
18C03902	1838070023	11/7/2018	Cumin	Badia	LEAD	333	PPB
18C03905	1838190116	11/6/2018	Chili Powder	La Flor	ARSENIC	225	PPB
18C03905	1838190116	11/6/2018	Chili Powder	La Flor	CADMIUM	41.2	PPB
18C03905	1838190116	11/6/2018	Chili Powder	La Flor	LEAD	435	PPB
18C03922	1837520055	11/8/2018	Granulated Garlic	BADIA	ARSENIC	56.7	PPB
18C03922	1837520055	11/8/2018	Granulated Garlic	BADIA	CADMIUM	61.6	PPB
18C03922	1837520055	11/8/2018	Granulated Garlic	BADIA	LEAD	25.8	PPB
18C03923	1838090036	11/9/2018	Chili Powder	Valu Time	ARSENIC	121	PPB
18C03923	1838090036	11/9/2018	Chili Powder	Valu Time	CADMIUM	205	PPB
18C03923	1838090036	11/9/2018	Chili Powder	Valu Time	LEAD	205	PPB
18C03924	1838090037	11/9/2018	Turmeric	Morton & Bassett San	ARSENIC	124	PPB
18C03924	1838090037	11/9/2018	Turmeric	Morton & Bassett San	CADMIUM	93.7	PPB
18C03924	1838090037	11/9/2018	Turmeric	Morton & Bassett San	LEAD	597	PPB
18C03925	1838000026	11/9/2018	Ground Cumin	La Flor	ARSENIC	21.4	PPB
18C03925	1838000026	11/9/2018	Ground Cumin	La Flor	CADMIUM	58.2	PPB
18C03925	1838000026	11/9/2018	Ground Cumin	La Flor	LEAD	105	PPB
18C03926	1838000027	11/9/2018	Ground Nutmeg	La Flor	ARSENIC	23.8	PPB
18C03926	1838000027	11/9/2018	Ground Nutmeg	La Flor	CADMIUM	36.0	PPB
18C03926	1838000027	11/9/2018	Ground Nutmeg	La Flor	LEAD	370	PPB
18C03961	1838010011	11/13/2018	Turmeric	The Spice Hunter	ARSENIC	46.3	PPB
18C03961	1838010011	11/13/2018	Turmeric	The Spice Hunter	CADMIUM	14.5	PPB
18C03961	1838010011	11/13/2018	Turmeric	The Spice Hunter	LEAD	87.9	PPB
18C03962	1838010010	11/13/2018	Ground Cumin	Badia	ARSENIC	121	PPB
18C03962	1838010010	11/13/2018	Ground Cumin	Badia	CADMIUM	86.1	PPB
18C03962	1838010010	11/13/2018	Ground Cumin	Badia	LEAD	302	PPB
18C03989	1838310028	11/14/2018	GROUND CUMIN	BADIA	ARSENIC	144	PPB
18C03989	1838310028	11/14/2018	GROUND CUMIN	BADIA	CADMIUM	89	PPB
18C03989	1838310028	11/14/2018	GROUND CUMIN	BADIA	LEAD	366	PPB
18C03990	1838310030	11/14/2018	GROUND Cinnamon	McCormick	ARSENIC	None Found	PPB
18C03990	1838310030	11/14/2018	GROUND Cinnamon	McCormick	CADMIUM	171	PPB
18C03990	1838310030	11/14/2018	GROUND Cinnamon	McCormick	LEAD	None Found	PPB
18C04006	1838110053	11/15/2018	Paprika	McCormick	ARSENIC	156	PPB
18C04006	1838110053	11/15/2018	Paprika	McCormick	CADMIUM	93.4	PPB
18C04006	1838110053	11/15/2018	Paprika	McCormick	LEAD	300	PPB
18C04007	1838110052	11/15/2018	Chili Powder	McCormick	ARSENIC	88.3	PPB
18C04007	1838110052	11/15/2018	Chili Powder	McCormick	CADMIUM	138.5	PPB
18C04007	1838110052	11/15/2018	Chili Powder	McCormick	LEAD	168	PPB
18C04008	1838110051	11/15/2018	Ground Cumin	McCormick	ARSENIC	58.8	PPB
18C04008	1838110051	11/15/2018	Ground Cumin	McCormick	CADMIUM	55.4	PPB
18C04008	1838110051	11/15/2018	Ground Cumin	McCormick	LEAD	44.1	PPB
18C04009	1838110054	11/15/2018	Ground Turmeric	McCormick	ARSENIC	94.1	PPB
18C04009	1838110054	11/15/2018	Ground Turmeric	McCormick	CADMIUM	34.0	PPB
18C04009	1838110054	11/15/2018	Ground Turmeric	McCormick	LEAD	334	PPB
18C04061	1837060033	10/9/2018	Ground cumin	Badia	ARSENIC	128	PPB
18C04061	1837060033	10/9/2018	Ground cumin	Badia	CADMIUM	86.5	PPB
18C04061	1837060033	10/9/2018	Ground cumin	Badia	LEAD	809	PPB
18C04062	1837060034	11/26/2018	Ground turmeric	Badia	ARSENIC	15.7	PPB
18C04062	1837060034	11/26/2018	Ground turmeric	Badia	CADMIUM	None Found	PPB
18C04062	1837060034	11/26/2018	Ground turmeric	Badia	LEAD	701	PPB
18C04063	1838610024	11/26/2018	Adobo All Purpose Season	Goya	ARSENIC	27.7	PPB
18C04063	1838610024	11/26/2018	Adobo All Purpose Season	Goya	CADMIUM	None Found	PPB
18C04063	1838610024	11/26/2018	Adobo All Purpose Season	Goya	LEAD	None Found	PPB
18C04064	1838610023	11/26/2018	Ground Ginger	Badia	ARSENIC	91.7	PPB
18C04064	1838610023	11/26/2018	Ground Ginger	Badia	CADMIUM	41.5	PPB
18C04064	1838610023	11/26/2018	Ground Ginger	Badia	LEAD	1140	PPB
18C04070	1837690008	11/26/2018	Ground Cumin	Badia	ARSENIC	125	PPB
18C04070	1837690008	11/26/2018	Ground Cumin	Badia	CADMIUM	80.8	PPB
18C04070	1837690008	11/26/2018	Ground Cumin	Badia	LEAD	335	PPB
18C04071	1837690007	11/26/2018	Paprika	McCormick	ARSENIC	164	PPB
18C04071	1837690007	11/26/2018	Paprika	McCormick	CADMIUM	104	PPB
18C04071	1837690007	11/26/2018	Paprika	McCormick	LEAD	277	PPB
18C04085	1837860032	11/27/2018	Gulf Coast Bay Seasoning	D Avolio	ARSENIC	66.9	PPB
